Original_ID,SMILES,standard_value,standard_units,relation,Activity_uM,Filter_Status,Source,Activity_Type,InChIKey,MW,LogP,TPSA,RotBonds
CHEMBL5797922,Nc1cnc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C3CCOC3)c2)cn1,1000.0,nM,=,1.0,PASS,ChEMBL,IC50,CIJLGCSDHLXUBA-UHFFFAOYSA-N,390.46500000000015,1.125,107.63999999999999,4
CHEMBL5786685,CCC(=O)N1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,250.0,nM,=,0.25,PASS,ChEMBL,IC50,MYSAQBRFMVZHGR-UHFFFAOYSA-N,431.51800000000026,0.9569000000000007,118.72,5
CHEMBL5961297,CC(C)C(=O)N1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,300.0,nM,=,0.3,PASS,ChEMBL,IC50,SMNRAFUKBPHRSF-UHFFFAOYSA-N,445.5450000000003,1.2029000000000007,118.72,5
CHEMBL5863821,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C3CN(C(=O)C4CC4)C3)c2)cn1,100.0,nM,=,0.1,PASS,ChEMBL,IC50,GQPLKKMMMCWSGR-UHFFFAOYSA-N,443.5290000000002,0.9568999999999999,118.71999999999998,5
CHEMBL5791061,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C3CN(C(=O)c4ccc(F)cc4)C3)c2)cn1,210.0,nM,=,0.21,PASS,ChEMBL,IC50,FUMKWTBAGZSSPX-UHFFFAOYSA-N,497.5520000000002,1.9997999999999996,118.71999999999998,5
CHEMBL5924351,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C3CN(Cc4ccc(F)cc4)C3)c2)cn1,660.0,nM,=,0.66,PASS,ChEMBL,IC50,GBPKKPHGCBUIDU-UHFFFAOYSA-N,483.5690000000002,2.3595999999999995,101.64999999999998,6
CHEMBL5861846,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)CCc3ccc(F)cc3)c2)cn1,290.0,nM,=,0.29,PASS,ChEMBL,IC50,KBLZPRZOOCVKTQ-UHFFFAOYSA-N,442.51600000000013,2.717900000000001,98.40999999999998,6
CHEMBL6021979,CC(=O)N1CCC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)CC1,340.0,nM,=,0.34,PASS,ChEMBL,IC50,LAKDHMSJDPGPMD-UHFFFAOYSA-N,445.54500000000036,1.3470000000000004,118.72,4
CHEMBL5854349,CC(C)(O)CNc1ccc(CS(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)cc1,600.0,nM,=,0.6,PASS,ChEMBL,IC50,JHTBZCUFQREXRY-UHFFFAOYSA-N,497.6210000000003,2.719100000000001,130.67,8
CHEMBL5928091,C[C@@H]1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C[C@H](C)O1,1000.0,nM,=,1.0,PASS,ChEMBL,IC50,BUYGHGOQQLBVAA-RTHVDDQRSA-N,432.54600000000033,2.2920999999999996,107.64,4
CHEMBL5786992,CC(C)(C)C(=O)N1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,580.0,nM,=,0.58,PASS,ChEMBL,IC50,LMMZIHFTTNPANU-UHFFFAOYSA-N,459.5720000000003,1.5930000000000004,118.72,4
CHEMBL5933789,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C(F)(F)c3ccccc3)c2)cn1,210.0,nM,=,0.21,PASS,ChEMBL,IC50,LAYSHJBZMVAZOG-UHFFFAOYSA-N,446.47900000000004,3.085600000000002,98.40999999999998,5
CHEMBL5926108,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C3CCC(F)(F)CC3)c2)cn1,530.0,nM,=,0.53,PASS,ChEMBL,IC50,JIVNHRQMFVKICN-UHFFFAOYSA-N,438.50000000000017,2.9140000000000015,98.40999999999998,4
CHEMBL5749026,CC(C)N1CCC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,2500.0,nM,=,2.5,PASS,ChEMBL,IC50,DRXVDQVBSCKALN-UHFFFAOYSA-N,431.5620000000003,1.8187999999999995,101.65,5
CHEMBL5779775,CC(C)N1CCC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)CC1,7220.0,nM,=,7.22,PASS,ChEMBL,IC50,YWBOOFIYFHDXJW-UHFFFAOYSA-N,445.58900000000034,2.2089,101.65,5
CHEMBL6029625,CC(=O)N1CCC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,180.0,nM,=,0.18,PASS,ChEMBL,IC50,YMNYQOBKIRPWSR-UHFFFAOYSA-N,431.5180000000003,0.9569000000000007,118.72,4
CHEMBL6016576,CC(C)(C)NC(=O)N1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,150.0,nM,=,0.15,PASS,ChEMBL,IC50,LKWHZSGIFUMCLX-UHFFFAOYSA-N,474.58700000000033,1.5284000000000004,130.75,4
CHEMBL5912232,CCNC(=O)N1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,88.0,nM,=,0.088,PASS,ChEMBL,IC50,RBTWNXQTOCPFLO-UHFFFAOYSA-N,446.5330000000003,0.7498000000000018,130.75,5
CHEMBL5990902,COCNC(=O)N1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,110.0,nM,=,0.11,PASS,ChEMBL,IC50,ADHPKXSCGCUVNC-UHFFFAOYSA-N,462.5320000000003,0.333800000000001,139.98,6
CHEMBL5997607,CN(C)C(=O)N1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,120.0,nM,=,0.12,PASS,ChEMBL,IC50,HHRCZUVDMACSEU-UHFFFAOYSA-N,446.5330000000003,0.7019000000000013,121.96000000000001,4
CHEMBL5854166,Nc1ccc(-c2cc(N3CCOCC3)cc(S(=O)(=O)Cc3ccc(F)cc3F)c2)nn1,1400.0,nM,=,1.4,PASS,ChEMBL,IC50,PTCBOMFJHXSNJC-UHFFFAOYSA-N,446.4790000000001,2.8145000000000016,98.41,5
CHEMBL5981464,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)Cc3ccncc3)c2)cn1,510.0,nM,=,0.51,PASS,ChEMBL,IC50,CODANOSHVFIHQI-UHFFFAOYSA-N,411.4870000000001,1.9312999999999998,111.29999999999998,5
CHEMBL5787320,Cc1cc(N)nnc1-c1cc(N2CCOCC2)cc(S(=O)(=O)Cc2ccc(F)cc2F)c1,4300.0,nM,=,4.3,PASS,ChEMBL,IC50,UKCVTZAPPCNGLE-UHFFFAOYSA-N,460.50600000000014,3.1229200000000015,98.41,5
CHEMBL5762480,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)[C@@H]3CCOC3)c2)cc1C(F)(F)F,1600.0,nM,=,1.6,PASS,ChEMBL,IC50,MTRSYZORTNDHQH-MRXNPFEDSA-N,457.47400000000016,2.748800000000001,94.74999999999999,4
CHEMBL6045644,Nc1ccc(-c2cc(N3CCOCC3)cc(S(=O)(=O)[C@@H]3CCOC3)c2)cn1,880.0,nM,=,0.88,PASS,ChEMBL,IC50,HUTDGWMBXAJTFX-QGZVFWFLSA-N,389.47700000000015,1.73,94.75,4
CHEMBL5950148,O=C(C1CC1)N1CC(S(=O)(=O)c2cc(-c3cnc(NC4CC4)nc3)cc(N3CCOCC3)c2)C1,540.0,nM,=,0.54,PASS,ChEMBL,IC50,PVGCVDXYYMLKTI-UHFFFAOYSA-N,483.5940000000004,1.949,104.73,7
CHEMBL5966042,O=S(=O)(c1cc(-c2cnc(NC3CC3)nc2)cc(N2CCOCC2)c1)C1CCOC1,680.0,nM,=,0.68,PASS,ChEMBL,IC50,RUNUGPBGQHZGLN-UHFFFAOYSA-N,430.53000000000037,2.1170999999999998,93.65,6
CHEMBL5786597,O=S(=O)(Cc1ccccc1)c1cc(-c2cnc(NC3CC3)nc2)cc(N2CCOCC2)c1,1300.0,nM,=,1.3,PASS,ChEMBL,IC50,FZLMDCZTQHDCBA-UHFFFAOYSA-N,450.5640000000003,3.528400000000002,84.42,7
CHEMBL5947896,Nc1ccc(-c2cc(N3CCOCC3)cc(S(=O)(=O)[C@@H]3CCOC3)c2)c(C(F)(F)F)n1,1700.0,nM,=,1.7,PASS,ChEMBL,IC50,YTIHKVBZOUODLS-OAHLLOKOSA-N,457.47400000000016,2.748800000000001,94.75,4
CHEMBL5887082,Nc1cc(F)c(-c2cc(N3CCOCC3)cc(S(=O)(=O)[C@@H]3CCOC3)c2)cn1,100.0,nM,=,0.1,PASS,ChEMBL,IC50,WTSDUVPALLLEIC-OAHLLOKOSA-N,407.46700000000016,1.8691,94.75,4
CHEMBL5987049,Nc1cc(Cl)c(-c2cc(N3CCOCC3)cc(S(=O)(=O)[C@@H]3CCOC3)c2)cn1,67.0,nM,=,0.067,PASS,ChEMBL,IC50,DREGPUYHKUGXIX-OAHLLOKOSA-N,423.92200000000014,2.383400000000001,94.75,4
CHEMBL5967665,CNc1ccc(-c2cc(N3CCOCC3)cc(S(=O)(=O)[C@@H]3CCOC3)c2)cn1,690.0,nM,=,0.69,PASS,ChEMBL,IC50,NEBGGJXVTCYVRW-GOSISDBHSA-N,403.50400000000013,2.1895,80.76,5
CHEMBL5903679,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3coc4ccccc34)c2)cn1,1200.0,nM,=,1.2,PASS,ChEMBL,IC50,VHKNCLVJHQMXJP-UHFFFAOYSA-N,436.4930000000001,3.1414000000000017,111.54999999999998,4
CHEMBL5741468,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3cccc4ccoc34)c2)cn1,400.0,nM,=,0.4,PASS,ChEMBL,IC50,XHNOMXWHDQWEPR-UHFFFAOYSA-N,436.4930000000001,3.1414000000000017,111.54999999999998,4
CHEMBL6062521,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3cccc4c3OCC4)c2)cn1,380.0,nM,=,0.38,PASS,ChEMBL,IC50,CHMWZOJYOCHQQM-UHFFFAOYSA-N,438.5090000000002,2.3301000000000007,107.63999999999999,4
CHEMBL5874712,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3ccc4ccoc4c3)c2)cn1,2300.0,nM,=,2.3,PASS,ChEMBL,IC50,DXYJIZGMAVBSRD-UHFFFAOYSA-N,436.4930000000001,3.1414000000000017,111.54999999999998,4
CHEMBL5822265,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)/C=C/c3ccccc3O)c2)cn1,1100.0,nM,=,1.1,PASS,ChEMBL,IC50,VWSZMUAJTFRSBT-BJMVGYQFSA-N,438.50900000000007,2.712600000000001,118.63999999999999,5
CHEMBL5742183,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3c[nH]c4ccccc34)c2)cn1,2400.0,nM,=,2.4,PASS,ChEMBL,IC50,PTXPJFUWHPHQMQ-UHFFFAOYSA-N,435.50900000000007,2.876500000000002,114.19999999999997,4
CHEMBL5853550,Nc1ncc(-c2cc(S(=O)(=O)c3ccccc3)cc(N3CCOCC3)n2)cn1,66.0,nM,=,0.066,PASS,ChEMBL,IC50,JKWJJSBYSROHTC-UHFFFAOYSA-N,397.4600000000002,1.7902,111.3,4
CHEMBL6029514,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3ccc4c(c3)OCC4)c2)cn1,2300.0,nM,=,2.3,PASS,ChEMBL,IC50,XRAYWWJSERJSCZ-UHFFFAOYSA-N,438.5090000000002,2.3301000000000007,107.63999999999999,4
CHEMBL5920859,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3ccccc3)n2)cn1,3300.0,nM,=,3.3,PASS,ChEMBL,IC50,ICLOQJROEDOSQW-UHFFFAOYSA-N,397.46000000000004,1.7902,111.29999999999998,4
CHEMBL5793099,Nc1ncc(-c2cc(N3CCOCC3)nc(S(=O)(=O)c3ccccc3)c2)cn1,880.0,nM,=,0.88,PASS,ChEMBL,IC50,JWQMKOMDJBLFAT-UHFFFAOYSA-N,397.46000000000004,1.7901999999999998,111.3,4
CHEMBL5747565,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C3COc4ccccc43)c2)cn1,110.0,nM,=,0.11,PASS,ChEMBL,IC50,GOTAIGHGVOKIIG-UHFFFAOYSA-N,438.5090000000001,2.4698,107.63999999999999,4
CHEMBL5905770,Nc1ncc(-c2cc(Oc3ccccc3)cc(N3CCOCC3)n2)cn1,91.0,nM,=,0.091,PASS,ChEMBL,IC50,NORCBTIZLLLLCH-UHFFFAOYSA-N,349.3940000000002,2.7497000000000007,86.39,4
CHEMBL5797780,Cc1nc(N)ncc1-c1cc(N2CCOCC2)cc(S(=O)(=O)[C@@H]2CCOC2)c1,840.0,nM,=,0.84,PASS,ChEMBL,IC50,JNDPXEIBNOLUHV-MRXNPFEDSA-N,404.4920000000002,1.4334199999999997,107.64,4
CHEMBL5793746,Nc1ncc(-c2cc(C(=O)c3ccccc3)cc(N3CCOCC3)n2)cn1,37.0,nM,=,0.037,PASS,ChEMBL,IC50,LZKXBBBGUGTFQS-UHFFFAOYSA-N,361.4050000000002,2.1883999999999997,94.23,4
CHEMBL5821158,Nc1ncc(-c2cc(C(F)(F)c3ccccc3)cc(N3CCOCC3)n2)cn1,46.0,nM,=,0.046,PASS,ChEMBL,IC50,VYJVZMADYMHXLJ-UHFFFAOYSA-N,383.4020000000002,3.097500000000001,77.16,4
CHEMBL5800284,Nc1ncc(-c2cc(Cc3ccccc3)cc(N3CCOCC3)n2)cn1,120.0,nM,=,0.12,PASS,ChEMBL,IC50,BIBKDEWJEDPFAP-UHFFFAOYSA-N,347.42200000000014,2.5482000000000005,77.16,4
CHEMBL6022979,CC(c1ccccc1)c1cc(-c2cnc(N)nc2)nc(N2CCOCC2)c1,210.0,nM,=,0.21,PASS,ChEMBL,IC50,BOWLTCSRJMCFBE-UHFFFAOYSA-N,361.4490000000002,3.1092000000000013,77.16,4
CHEMBL6064795,C=C(c1ccccc1)c1cc(-c2cnc(N)nc2)nc(N2CCOCC2)c1,270.0,nM,=,0.27,PASS,ChEMBL,IC50,ISNDHCBLFHJBMJ-UHFFFAOYSA-N,359.43300000000016,3.0189000000000012,77.16,4
CHEMBL5857695,Nc1ncc(-c2cc(C3(c4ccccc4)CC3)cc(N3CCOCC3)n2)cn1,56.0,nM,=,0.056,PASS,ChEMBL,IC50,YUAITLJOHKMDAE-UHFFFAOYSA-N,373.4600000000002,3.037300000000002,77.16,4
CHEMBL5768296,Nc1ncc(-c2cc(Oc3ccc(Cl)c(C(F)(F)F)c3)cc(N3CCOCC3)n2)cn1,1220.0,nM,=,1.22,PASS,ChEMBL,IC50,UCCMLSZWESYKCS-UHFFFAOYSA-N,451.83600000000024,4.421900000000003,86.39,4
CHEMBL5892172,Nc1ncc(-c2cc(OC3CN(C(=O)C4CC4)C3)cc(N3CCOCC3)n2)cn1,34.0,nM,=,0.034,PASS,ChEMBL,IC50,ZUOOZRKTIWVPFW-UHFFFAOYSA-N,396.4510000000002,0.9569999999999999,106.7,5
CHEMBL5976472,Nc1ncc(-c2cc(OC3CCOC3)cc(N3CCOCC3)n2)cn1,23.0,nM,=,0.023,PASS,ChEMBL,IC50,BXETYAXZBHMEMY-UHFFFAOYSA-N,343.3870000000001,1.1250999999999995,95.62,4
CHEMBL6005316,Nc1ncc(-c2cc(C(=O)C3CCOCC3)cc(N3CCOCC3)n2)cn1,23.0,nM,=,0.023,PASS,ChEMBL,IC50,URYLXGQUXXMCGL-UHFFFAOYSA-N,369.4250000000001,1.5666999999999995,103.46,4
CHEMBL6010446,Nc1ncc(-c2cc(C(F)(F)C3CCOCC3)cc(N3CCOCC3)n2)cn1,12.0,nM,=,0.012,PASS,ChEMBL,IC50,XFPYMWIXBOVFON-UHFFFAOYSA-N,391.42200000000014,2.4758000000000004,86.39,4
CHEMBL5848864,Nc1ncc(-c2cc(Oc3ccccc3Cl)cc(N3CCOCC3)n2)cn1,70.0,nM,=,0.07,PASS,ChEMBL,IC50,SEZCHLLNKIYQLL-UHFFFAOYSA-N,383.8390000000002,3.403100000000002,86.39,4
CHEMBL5767540,COc1ccccc1Oc1cc(-c2cnc(N)nc2)nc(N2CCOCC2)c1,79.0,nM,=,0.079,PASS,ChEMBL,IC50,YHJAWWBUBRTVQJ-UHFFFAOYSA-N,379.4200000000002,2.758300000000001,95.62,5
CHEMBL5951826,Nc1ncc(-c2cc(Oc3ccccc3OC(F)(F)F)cc(N3CCOCC3)n2)cn1,370.0,nM,=,0.37,PASS,ChEMBL,IC50,KHIUCPUWDPSZOH-UHFFFAOYSA-N,433.3900000000002,3.6483000000000017,95.62,5
CHEMBL5914799,Cc1ccccc1Oc1cc(-c2cnc(N)nc2)nc(N2CCOCC2)c1,75.0,nM,=,0.075,PASS,ChEMBL,IC50,STGMRFRVEBSQDM-UHFFFAOYSA-N,363.4210000000002,3.0581200000000015,86.39,4
CHEMBL5855570,Nc1ncc(-c2cc(C(=O)c3ccccc3Cl)cc(N3CCOCC3)n2)cn1,14.0,nM,=,0.014,PASS,ChEMBL,IC50,XZOPDDDJHRZAKW-UHFFFAOYSA-N,395.85000000000025,2.841800000000001,94.23,4
CHEMBL5783920,Nc1ncc(-c2cc(S(=O)(=O)c3ccccc3Cl)cc(N3CCOCC3)n2)cn1,17.0,nM,=,0.017,PASS,ChEMBL,IC50,JTYJEIBZRLYYQC-UHFFFAOYSA-N,431.9050000000002,2.4436,111.3,4
CHEMBL5898521,Nc1ncc(-c2cc(C3CCOc4ccccc43)cc(N3CCOCC3)n2)cn1,62.0,nM,=,0.062,PASS,ChEMBL,IC50,OKBSPDKFQWHVEU-UHFFFAOYSA-N,389.4590000000002,2.8718000000000012,86.39,3
CHEMBL5972219,Nc1ncc(-c2cc(S(=O)(=O)[C@H]3CCOC3)cc(N3CCOCC3)n2)cn1,5.7,nM,=,0.0057,PASS,ChEMBL,IC50,XNGARQQVWZXOKC-ZDUSSCGKSA-N,391.45300000000015,0.5200000000000002,120.53,4
CHEMBL6000229,Nc1ncc(-c2cc(S(=O)(=O)[C@@H]3CCOC3)cc(N3CCOCC3)n2)cn1,6.8,nM,=,0.0068,PASS,ChEMBL,IC50,XNGARQQVWZXOKC-CYBMUJFWSA-N,391.45300000000015,0.5200000000000002,120.53,4
CHEMBL5986071,Nc1ncc(-c2cc(S(=O)(=O)C3CCOc4ccccc43)cc(N3CCOCC3)n2)cn1,1.7,nM,=,0.0017,PASS,ChEMBL,IC50,ONIJZTXFVDGPGP-UHFFFAOYSA-N,453.5240000000002,2.2549,120.53,4
CHEMBL5898862,Nc1ncc(-c2cc(S(=O)(=O)[C@@H]3CCOc4ccccc43)cc(N3CCOCC3)n2)cn1,4.5,nM,=,0.0045,PASS,ChEMBL,IC50,ONIJZTXFVDGPGP-HXUWFJFHSA-N,453.5240000000002,2.2549,120.53,4
CHEMBL6037817,Nc1cc(C(F)(F)F)c(-c2cc(S(=O)(=O)c3ccccc3)cc(N3CCOCC3)n2)cn1,390.0,nM,=,0.39,PASS,ChEMBL,IC50,QFYPUDAOZZAZDG-UHFFFAOYSA-N,464.4690000000003,3.4140000000000024,98.41000000000001,4
CHEMBL5850685,CC(=O)Nc1ncc(-c2cc(S(=O)(=O)c3ccccc3)cc(N3CCOCC3)n2)cn1,390.0,nM,=,0.39,PASS,ChEMBL,IC50,QCVRIDAIEFLLDO-UHFFFAOYSA-N,439.49700000000024,2.1663999999999994,114.38,5
CHEMBL5856594,O=S(=O)(c1ccccc1)c1cc(-c2cnc(NC3CC3)nc2)nc(N2CCOCC2)c1,370.0,nM,=,0.37,PASS,ChEMBL,IC50,XOHBIGVVKAHDSV-UHFFFAOYSA-N,437.5250000000003,2.782300000000001,97.31,6
CHEMBL5873764,Nc1ncc(-c2cc(S(=O)(=O)C3COc4ccccc43)cc(N3CCOCC3)n2)cn1,7.0,nM,=,0.007,PASS,ChEMBL,IC50,DHSLXXOLRGCXSN-UHFFFAOYSA-N,439.49700000000024,1.8648,120.53,4
CHEMBL5988892,Nc1ncc(-c2cc(S(=O)(=O)C3CCOCC3)cc(N3CCOCC3)n2)cn1,13.0,nM,=,0.013,PASS,ChEMBL,IC50,ICOKHIMJIZTIGD-UHFFFAOYSA-N,405.48000000000013,0.9100999999999997,120.53,4
CHEMBL5927811,Nc1ncc(-c2cc(C(=O)C3CCOC3)cc(N3CCOCC3)n2)cn1,14.0,nM,=,0.014,PASS,ChEMBL,IC50,SNQRXUSNMXGWPK-UHFFFAOYSA-N,355.39800000000014,1.1765999999999996,103.46,4
CHEMBL5921485,CC1CN(c2cc(S(=O)(=O)c3ccccc3)cc(-c3cnc(N)nc3)n2)CC(C)O1,450.0,nM,=,0.45,PASS,ChEMBL,IC50,AVANBXCYTAFIST-UHFFFAOYSA-N,425.5140000000002,2.5672000000000006,111.30000000000001,4
CHEMBL5928209,Nc1ncc(-c2cc(S(=O)(=O)c3ccccc3)cc(N3CC4CCC(C3)O4)n2)cn1,830.0,nM,=,0.83,PASS,ChEMBL,IC50,RKHJINDAHDQTJA-UHFFFAOYSA-N,423.4980000000002,2.3212,111.3,4
CHEMBL5797332,CC#Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,JVURRFVDFGLLFE-UHFFFAOYSA-N,463.50100000000015,2.873000000000001,120.19999999999999,4
CHEMBL5901746,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cncn3C)c2c(=O)n1C1CC1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,NTUKFZYBRWSPGA-UHFFFAOYSA-N,492.54300000000035,2.5856000000000003,125.13,4
CHEMBL5871827,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#CC3CC3)c2c(=O)n1C1CC1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,WOKSGIGQXUKSAM-UHFFFAOYSA-N,452.51800000000037,3.2138000000000018,107.31,4
CHEMBL6033616,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1C1CC1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,WMYOILMBEYWYEX-UHFFFAOYSA-N,492.54300000000035,2.5856000000000003,125.13,4
CHEMBL5919053,CC(NC(=O)c1nccnc1N)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,FUSXRCWIXIGNOQ-UHFFFAOYSA-N,489.5390000000002,2.9872000000000014,120.72,4
CHEMBL5924108,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#CC=O)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,GBYMWHJLIMHKRO-UHFFFAOYSA-N,476.49600000000027,2.657000000000001,124.38,4
CHEMBL5806739,C#Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccc(F)c(F)c3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,DSAKHKREAHRNIW-UHFFFAOYSA-N,485.4540000000002,2.7611000000000008,120.19999999999999,4
CHEMBL5980508,C#Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,KCLKMXASANHDLA-UHFFFAOYSA-N,449.47400000000016,2.4829000000000008,120.19999999999999,4
CHEMBL5877210,C#Cc1cccc2nc(C(C)NC(=O)c3nccnc3N)n(-c3ccccc3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,WBAZWOSRGBAXAJ-UHFFFAOYSA-N,410.4370000000002,2.2302,115.78999999999999,4
CHEMBL5773204,C#Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(C)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,XWKKORRJXCVLKF-UHFFFAOYSA-N,387.40300000000013,1.0307000000000002,120.19999999999999,3
CHEMBL6002732,C#Cc1cccc2nc(C(C)NC(=O)c3nccnc3N)n(-c3ccc(F)cc3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,OQDOHLHNAUGHHH-UHFFFAOYSA-N,428.4270000000002,2.3693,115.78999999999999,4
CHEMBL5951010,C#Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccc(F)cc3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,ZHFPYFQFXLXKBY-UHFFFAOYSA-N,467.46400000000017,2.6220000000000008,120.19999999999999,4
CHEMBL5912867,CC#Cc1cccc2cc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,BSQUPGCZIOWFQT-UHFFFAOYSA-N,462.51300000000015,3.4780000000000015,107.31,4
CHEMBL5977085,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2ccccc2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,XZQPUWVWYADRGI-HNNXBMFYSA-N,424.46400000000017,3.106600000000001,107.31,4
CHEMBL6004836,Nc1nc2cc(-c3ccc4nccc(-c5ccncc5)c4c3)ccc2o1,100.0,nM,<,0.1,PASS,ChEMBL,IC50,CJVXGLDUUUATFF-UHFFFAOYSA-N,338.37000000000006,4.6872000000000025,77.83,2
CHEMBL5867668,Nc1nc2ccc(-c3ccc4nccc(-c5ccncc5)c4c3)cc2o1,100.0,nM,<,0.1,PASS,ChEMBL,IC50,MKHNVIAZIAKOMN-UHFFFAOYSA-N,338.37000000000006,4.6872000000000025,77.83,2
CHEMBL5784841,Nc1nc2cc(-c3ccc4ncc(-c5ccncc5)n4c3)ccc2o1,100.0,nM,<,0.1,PASS,ChEMBL,IC50,USYFZSUNINZJPI-UHFFFAOYSA-N,327.34700000000004,3.7867000000000015,82.24,2
CHEMBL5799784,Nc1ncnc2ccc(-c3ccc4nccc(-c5ccncc5)c4c3)cc12,10000.0,nM,<,10.0,PASS,ChEMBL,IC50,OWCHLLCJIKNZHB-UHFFFAOYSA-N,349.39700000000005,4.489200000000002,77.58,2
CHEMBL6044576,Nc1ncc2cc(-c3ccc4nccc(-c5ccncc5)c4c3)ccc2n1,1000.0,nM,<,1.0,PASS,ChEMBL,IC50,DDTZPVNPYPIQAT-UHFFFAOYSA-N,349.39700000000005,4.489200000000003,77.58,2
CHEMBL5740590,Nc1nc2cc(-c3ccc4ncc(-c5ccncc5)n4n3)ccc2o1,100.0,nM,<,0.1,PASS,ChEMBL,IC50,YAGYRQAUIYUHLI-UHFFFAOYSA-N,328.33500000000004,3.181700000000001,95.13,2
CHEMBL5877634,Nc1nc2cc(-c3cc4nccc(-c5ccncc5)c4s3)ccc2o1,10000.0,nM,<,10.0,PASS,ChEMBL,IC50,YJZFUEAWPJMPHR-UHFFFAOYSA-N,344.39900000000006,4.748700000000002,77.83,2
CHEMBL6055247,Nc1nc2cccc(-c3ccc4nccc(-c5ccncc5)c4c3)c2o1,100.0,nM,<,0.1,PASS,ChEMBL,IC50,SIPSNACXSHVDRY-UHFFFAOYSA-N,338.37000000000006,4.6872000000000025,77.83,2
