Original_ID,SMILES,standard_value,standard_units,relation,Activity_uM,Filter_Status,Source,Activity_Type,InChIKey
CHEMBL5863821,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C3CN(C(=O)C4CC4)C3)c2)cn1,100.0,nM,=,0.1,PASS,ChEMBL,IC50,GQPLKKMMMCWSGR-UHFFFAOYSA-N
CHEMBL5936801,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C3CN(C(=O)Cc4ccc(F)cc4)C3)c2)cn1,180.0,nM,=,0.18,PASS,ChEMBL,IC50,BKEZTGYVYYPAKU-UHFFFAOYSA-N
CHEMBL5791061,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C3CN(C(=O)c4ccc(F)cc4)C3)c2)cn1,210.0,nM,=,0.21,PASS,ChEMBL,IC50,FUMKWTBAGZSSPX-UHFFFAOYSA-N
CHEMBL5924351,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C3CN(Cc4ccc(F)cc4)C3)c2)cn1,660.0,nM,=,0.66,PASS,ChEMBL,IC50,GBPKKPHGCBUIDU-UHFFFAOYSA-N
CHEMBL6023199,NC(=O)N1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,62.0,nM,=,0.062,PASS,ChEMBL,IC50,DQCCJKOIQDDDJX-UHFFFAOYSA-N
CHEMBL5861846,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)CCc3ccc(F)cc3)c2)cn1,290.0,nM,=,0.29,PASS,ChEMBL,IC50,KBLZPRZOOCVKTQ-UHFFFAOYSA-N
CHEMBL6021979,CC(=O)N1CCC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)CC1,340.0,nM,=,0.34,PASS,ChEMBL,IC50,LAKDHMSJDPGPMD-UHFFFAOYSA-N
CHEMBL5854349,CC(C)(O)CNc1ccc(CS(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)cc1,600.0,nM,=,0.6,PASS,ChEMBL,IC50,JHTBZCUFQREXRY-UHFFFAOYSA-N
CHEMBL5928091,C[C@@H]1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C[C@H](C)O1,1000.0,nM,=,1.0,PASS,ChEMBL,IC50,BUYGHGOQQLBVAA-RTHVDDQRSA-N
CHEMBL5786992,CC(C)(C)C(=O)N1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,580.0,nM,=,0.58,PASS,ChEMBL,IC50,LMMZIHFTTNPANU-UHFFFAOYSA-N
CHEMBL5933789,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C(F)(F)c3ccccc3)c2)cn1,210.0,nM,=,0.21,PASS,ChEMBL,IC50,LAYSHJBZMVAZOG-UHFFFAOYSA-N
CHEMBL5926108,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C3CCC(F)(F)CC3)c2)cn1,530.0,nM,=,0.53,PASS,ChEMBL,IC50,JIVNHRQMFVKICN-UHFFFAOYSA-N
CHEMBL5749026,CC(C)N1CCC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,2500.0,nM,=,2.5,PASS,ChEMBL,IC50,DRXVDQVBSCKALN-UHFFFAOYSA-N
CHEMBL5779775,CC(C)N1CCC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)CC1,7220.0,nM,=,7.22,PASS,ChEMBL,IC50,YWBOOFIYFHDXJW-UHFFFAOYSA-N
CHEMBL6029625,CC(=O)N1CCC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,180.0,nM,=,0.18,PASS,ChEMBL,IC50,YMNYQOBKIRPWSR-UHFFFAOYSA-N
CHEMBL6016576,CC(C)(C)NC(=O)N1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,150.0,nM,=,0.15,PASS,ChEMBL,IC50,LKWHZSGIFUMCLX-UHFFFAOYSA-N
CHEMBL5912232,CCNC(=O)N1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,88.0,nM,=,0.088,PASS,ChEMBL,IC50,RBTWNXQTOCPFLO-UHFFFAOYSA-N
CHEMBL5990902,COCNC(=O)N1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,110.0,nM,=,0.11,PASS,ChEMBL,IC50,ADHPKXSCGCUVNC-UHFFFAOYSA-N
CHEMBL5997607,CN(C)C(=O)N1CC(S(=O)(=O)c2cc(-c3cnc(N)nc3)cc(N3CCOCC3)c2)C1,120.0,nM,=,0.12,PASS,ChEMBL,IC50,HHRCZUVDMACSEU-UHFFFAOYSA-N
CHEMBL5854166,Nc1ccc(-c2cc(N3CCOCC3)cc(S(=O)(=O)Cc3ccc(F)cc3F)c2)nn1,1400.0,nM,=,1.4,PASS,ChEMBL,IC50,PTCBOMFJHXSNJC-UHFFFAOYSA-N
CHEMBL5981464,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)Cc3ccncc3)c2)cn1,510.0,nM,=,0.51,PASS,ChEMBL,IC50,CODANOSHVFIHQI-UHFFFAOYSA-N
CHEMBL5787320,Cc1cc(N)nnc1-c1cc(N2CCOCC2)cc(S(=O)(=O)Cc2ccc(F)cc2F)c1,4300.0,nM,=,4.3,PASS,ChEMBL,IC50,UKCVTZAPPCNGLE-UHFFFAOYSA-N
CHEMBL5762480,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)[C@@H]3CCOC3)c2)cc1C(F)(F)F,1600.0,nM,=,1.6,PASS,ChEMBL,IC50,MTRSYZORTNDHQH-MRXNPFEDSA-N
CHEMBL6045644,Nc1ccc(-c2cc(N3CCOCC3)cc(S(=O)(=O)[C@@H]3CCOC3)c2)cn1,880.0,nM,=,0.88,PASS,ChEMBL,IC50,HUTDGWMBXAJTFX-QGZVFWFLSA-N
CHEMBL5950148,O=C(C1CC1)N1CC(S(=O)(=O)c2cc(-c3cnc(NC4CC4)nc3)cc(N3CCOCC3)c2)C1,540.0,nM,=,0.54,PASS,ChEMBL,IC50,PVGCVDXYYMLKTI-UHFFFAOYSA-N
CHEMBL5966042,O=S(=O)(c1cc(-c2cnc(NC3CC3)nc2)cc(N2CCOCC2)c1)C1CCOC1,680.0,nM,=,0.68,PASS,ChEMBL,IC50,RUNUGPBGQHZGLN-UHFFFAOYSA-N
CHEMBL5786597,O=S(=O)(Cc1ccccc1)c1cc(-c2cnc(NC3CC3)nc2)cc(N2CCOCC2)c1,1300.0,nM,=,1.3,PASS,ChEMBL,IC50,FZLMDCZTQHDCBA-UHFFFAOYSA-N
CHEMBL5947896,Nc1ccc(-c2cc(N3CCOCC3)cc(S(=O)(=O)[C@@H]3CCOC3)c2)c(C(F)(F)F)n1,1700.0,nM,=,1.7,PASS,ChEMBL,IC50,YTIHKVBZOUODLS-OAHLLOKOSA-N
CHEMBL5887082,Nc1cc(F)c(-c2cc(N3CCOCC3)cc(S(=O)(=O)[C@@H]3CCOC3)c2)cn1,100.0,nM,=,0.1,PASS,ChEMBL,IC50,WTSDUVPALLLEIC-OAHLLOKOSA-N
CHEMBL5987049,Nc1cc(Cl)c(-c2cc(N3CCOCC3)cc(S(=O)(=O)[C@@H]3CCOC3)c2)cn1,67.0,nM,=,0.067,PASS,ChEMBL,IC50,DREGPUYHKUGXIX-OAHLLOKOSA-N
CHEMBL5967665,CNc1ccc(-c2cc(N3CCOCC3)cc(S(=O)(=O)[C@@H]3CCOC3)c2)cn1,690.0,nM,=,0.69,PASS,ChEMBL,IC50,NEBGGJXVTCYVRW-GOSISDBHSA-N
CHEMBL5903679,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3coc4ccccc34)c2)cn1,1200.0,nM,=,1.2,PASS,ChEMBL,IC50,VHKNCLVJHQMXJP-UHFFFAOYSA-N
CHEMBL5741468,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3cccc4ccoc34)c2)cn1,400.0,nM,=,0.4,PASS,ChEMBL,IC50,XHNOMXWHDQWEPR-UHFFFAOYSA-N
CHEMBL6062521,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3cccc4c3OCC4)c2)cn1,380.0,nM,=,0.38,PASS,ChEMBL,IC50,CHMWZOJYOCHQQM-UHFFFAOYSA-N
CHEMBL5874712,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3ccc4ccoc4c3)c2)cn1,2300.0,nM,=,2.3,PASS,ChEMBL,IC50,DXYJIZGMAVBSRD-UHFFFAOYSA-N
CHEMBL5822265,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)/C=C/c3ccccc3O)c2)cn1,1100.0,nM,=,1.1,PASS,ChEMBL,IC50,VWSZMUAJTFRSBT-BJMVGYQFSA-N
CHEMBL5742183,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3c[nH]c4ccccc34)c2)cn1,2400.0,nM,=,2.4,PASS,ChEMBL,IC50,PTXPJFUWHPHQMQ-UHFFFAOYSA-N
CHEMBL5853550,Nc1ncc(-c2cc(S(=O)(=O)c3ccccc3)cc(N3CCOCC3)n2)cn1,66.0,nM,=,0.066,PASS,ChEMBL,IC50,JKWJJSBYSROHTC-UHFFFAOYSA-N
CHEMBL6029514,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3ccc4c(c3)OCC4)c2)cn1,2300.0,nM,=,2.3,PASS,ChEMBL,IC50,XRAYWWJSERJSCZ-UHFFFAOYSA-N
CHEMBL5920859,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)c3ccccc3)n2)cn1,3300.0,nM,=,3.3,PASS,ChEMBL,IC50,ICLOQJROEDOSQW-UHFFFAOYSA-N
CHEMBL5793099,Nc1ncc(-c2cc(N3CCOCC3)nc(S(=O)(=O)c3ccccc3)c2)cn1,880.0,nM,=,0.88,PASS,ChEMBL,IC50,JWQMKOMDJBLFAT-UHFFFAOYSA-N
CHEMBL5747565,Nc1ncc(-c2cc(N3CCOCC3)cc(S(=O)(=O)C3COc4ccccc43)c2)cn1,110.0,nM,=,0.11,PASS,ChEMBL,IC50,GOTAIGHGVOKIIG-UHFFFAOYSA-N
CHEMBL5905770,Nc1ncc(-c2cc(Oc3ccccc3)cc(N3CCOCC3)n2)cn1,91.0,nM,=,0.091,PASS,ChEMBL,IC50,NORCBTIZLLLLCH-UHFFFAOYSA-N
CHEMBL5797780,Cc1nc(N)ncc1-c1cc(N2CCOCC2)cc(S(=O)(=O)[C@@H]2CCOC2)c1,840.0,nM,=,0.84,PASS,ChEMBL,IC50,JNDPXEIBNOLUHV-MRXNPFEDSA-N
CHEMBL5793746,Nc1ncc(-c2cc(C(=O)c3ccccc3)cc(N3CCOCC3)n2)cn1,37.0,nM,=,0.037,PASS,ChEMBL,IC50,LZKXBBBGUGTFQS-UHFFFAOYSA-N
CHEMBL5821158,Nc1ncc(-c2cc(C(F)(F)c3ccccc3)cc(N3CCOCC3)n2)cn1,46.0,nM,=,0.046,PASS,ChEMBL,IC50,VYJVZMADYMHXLJ-UHFFFAOYSA-N
CHEMBL5800284,Nc1ncc(-c2cc(Cc3ccccc3)cc(N3CCOCC3)n2)cn1,120.0,nM,=,0.12,PASS,ChEMBL,IC50,BIBKDEWJEDPFAP-UHFFFAOYSA-N
CHEMBL6022979,CC(c1ccccc1)c1cc(-c2cnc(N)nc2)nc(N2CCOCC2)c1,210.0,nM,=,0.21,PASS,ChEMBL,IC50,BOWLTCSRJMCFBE-UHFFFAOYSA-N
CHEMBL6064795,C=C(c1ccccc1)c1cc(-c2cnc(N)nc2)nc(N2CCOCC2)c1,270.0,nM,=,0.27,PASS,ChEMBL,IC50,ISNDHCBLFHJBMJ-UHFFFAOYSA-N
CHEMBL5857695,Nc1ncc(-c2cc(C3(c4ccccc4)CC3)cc(N3CCOCC3)n2)cn1,56.0,nM,=,0.056,PASS,ChEMBL,IC50,YUAITLJOHKMDAE-UHFFFAOYSA-N
CHEMBL5768296,Nc1ncc(-c2cc(Oc3ccc(Cl)c(C(F)(F)F)c3)cc(N3CCOCC3)n2)cn1,1220.0,nM,=,1.22,PASS,ChEMBL,IC50,UCCMLSZWESYKCS-UHFFFAOYSA-N
CHEMBL5892172,Nc1ncc(-c2cc(OC3CN(C(=O)C4CC4)C3)cc(N3CCOCC3)n2)cn1,34.0,nM,=,0.034,PASS,ChEMBL,IC50,ZUOOZRKTIWVPFW-UHFFFAOYSA-N
CHEMBL5976472,Nc1ncc(-c2cc(OC3CCOC3)cc(N3CCOCC3)n2)cn1,23.0,nM,=,0.023,PASS,ChEMBL,IC50,BXETYAXZBHMEMY-UHFFFAOYSA-N
CHEMBL6005316,Nc1ncc(-c2cc(C(=O)C3CCOCC3)cc(N3CCOCC3)n2)cn1,23.0,nM,=,0.023,PASS,ChEMBL,IC50,URYLXGQUXXMCGL-UHFFFAOYSA-N
CHEMBL6010446,Nc1ncc(-c2cc(C(F)(F)C3CCOCC3)cc(N3CCOCC3)n2)cn1,12.0,nM,=,0.012,PASS,ChEMBL,IC50,XFPYMWIXBOVFON-UHFFFAOYSA-N
CHEMBL5848864,Nc1ncc(-c2cc(Oc3ccccc3Cl)cc(N3CCOCC3)n2)cn1,70.0,nM,=,0.07,PASS,ChEMBL,IC50,SEZCHLLNKIYQLL-UHFFFAOYSA-N
CHEMBL5767540,COc1ccccc1Oc1cc(-c2cnc(N)nc2)nc(N2CCOCC2)c1,79.0,nM,=,0.079,PASS,ChEMBL,IC50,YHJAWWBUBRTVQJ-UHFFFAOYSA-N
CHEMBL5951826,Nc1ncc(-c2cc(Oc3ccccc3OC(F)(F)F)cc(N3CCOCC3)n2)cn1,370.0,nM,=,0.37,PASS,ChEMBL,IC50,KHIUCPUWDPSZOH-UHFFFAOYSA-N
CHEMBL5914799,Cc1ccccc1Oc1cc(-c2cnc(N)nc2)nc(N2CCOCC2)c1,75.0,nM,=,0.075,PASS,ChEMBL,IC50,STGMRFRVEBSQDM-UHFFFAOYSA-N
CHEMBL5855570,Nc1ncc(-c2cc(C(=O)c3ccccc3Cl)cc(N3CCOCC3)n2)cn1,14.0,nM,=,0.014,PASS,ChEMBL,IC50,XZOPDDDJHRZAKW-UHFFFAOYSA-N
CHEMBL5783920,Nc1ncc(-c2cc(S(=O)(=O)c3ccccc3Cl)cc(N3CCOCC3)n2)cn1,17.0,nM,=,0.017,PASS,ChEMBL,IC50,JTYJEIBZRLYYQC-UHFFFAOYSA-N
CHEMBL5782562,Nc1ncc(-c2cc(N3CCCc4ccccc43)cc(N3CCOCC3)n2)cn1,120.0,nM,=,0.12,PASS,ChEMBL,IC50,WETSTVOERCRPHB-UHFFFAOYSA-N
CHEMBL5898521,Nc1ncc(-c2cc(C3CCOc4ccccc43)cc(N3CCOCC3)n2)cn1,62.0,nM,=,0.062,PASS,ChEMBL,IC50,OKBSPDKFQWHVEU-UHFFFAOYSA-N
CHEMBL5972219,Nc1ncc(-c2cc(S(=O)(=O)[C@H]3CCOC3)cc(N3CCOCC3)n2)cn1,5.7,nM,=,0.0057,PASS,ChEMBL,IC50,XNGARQQVWZXOKC-ZDUSSCGKSA-N
CHEMBL6000229,Nc1ncc(-c2cc(S(=O)(=O)[C@@H]3CCOC3)cc(N3CCOCC3)n2)cn1,6.8,nM,=,0.0068,PASS,ChEMBL,IC50,XNGARQQVWZXOKC-CYBMUJFWSA-N
CHEMBL5986071,Nc1ncc(-c2cc(S(=O)(=O)C3CCOc4ccccc43)cc(N3CCOCC3)n2)cn1,1.7,nM,=,0.0017,PASS,ChEMBL,IC50,ONIJZTXFVDGPGP-UHFFFAOYSA-N
CHEMBL5898862,Nc1ncc(-c2cc(S(=O)(=O)[C@@H]3CCOc4ccccc43)cc(N3CCOCC3)n2)cn1,4.5,nM,=,0.0045,PASS,ChEMBL,IC50,ONIJZTXFVDGPGP-HXUWFJFHSA-N
CHEMBL6037817,Nc1cc(C(F)(F)F)c(-c2cc(S(=O)(=O)c3ccccc3)cc(N3CCOCC3)n2)cn1,390.0,nM,=,0.39,PASS,ChEMBL,IC50,QFYPUDAOZZAZDG-UHFFFAOYSA-N
CHEMBL5850685,CC(=O)Nc1ncc(-c2cc(S(=O)(=O)c3ccccc3)cc(N3CCOCC3)n2)cn1,390.0,nM,=,0.39,PASS,ChEMBL,IC50,QCVRIDAIEFLLDO-UHFFFAOYSA-N
CHEMBL5856594,O=S(=O)(c1ccccc1)c1cc(-c2cnc(NC3CC3)nc2)nc(N2CCOCC2)c1,370.0,nM,=,0.37,PASS,ChEMBL,IC50,XOHBIGVVKAHDSV-UHFFFAOYSA-N
CHEMBL5873764,Nc1ncc(-c2cc(S(=O)(=O)C3COc4ccccc43)cc(N3CCOCC3)n2)cn1,7.0,nM,=,0.007,PASS,ChEMBL,IC50,DHSLXXOLRGCXSN-UHFFFAOYSA-N
CHEMBL5988892,Nc1ncc(-c2cc(S(=O)(=O)C3CCOCC3)cc(N3CCOCC3)n2)cn1,13.0,nM,=,0.013,PASS,ChEMBL,IC50,ICOKHIMJIZTIGD-UHFFFAOYSA-N
CHEMBL5927811,Nc1ncc(-c2cc(C(=O)C3CCOC3)cc(N3CCOCC3)n2)cn1,14.0,nM,=,0.014,PASS,ChEMBL,IC50,SNQRXUSNMXGWPK-UHFFFAOYSA-N
CHEMBL5921485,CC1CN(c2cc(S(=O)(=O)c3ccccc3)cc(-c3cnc(N)nc3)n2)CC(C)O1,450.0,nM,=,0.45,PASS,ChEMBL,IC50,AVANBXCYTAFIST-UHFFFAOYSA-N
CHEMBL5928209,Nc1ncc(-c2cc(S(=O)(=O)c3ccccc3)cc(N3CC4CCC(C3)O4)n2)cn1,830.0,nM,=,0.83,PASS,ChEMBL,IC50,RKHJINDAHDQTJA-UHFFFAOYSA-N
CHEMBL5797332,CC#Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,JVURRFVDFGLLFE-UHFFFAOYSA-N
CHEMBL5766735,CC(NC(=O)c1c(N)nn2cccnc12)c1nc2cccc(C#CC(C)(C)C)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,UDYKVMOQIIOUIB-UHFFFAOYSA-N
CHEMBL6025507,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,XUMALORDVCFWKV-UHFFFAOYSA-N
CHEMBL5886457,CC(NC(=O)c1c(N)nn2cccnc12)c1nc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,KMMFHZVLZGHZQD-UHFFFAOYSA-N
CHEMBL5882857,COC(C)C#Cc1cccc2cc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,ODMUNSPBAIJLIG-UHFFFAOYSA-N
CHEMBL5901746,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cncn3C)c2c(=O)n1C1CC1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,NTUKFZYBRWSPGA-UHFFFAOYSA-N
CHEMBL5871827,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#CC3CC3)c2c(=O)n1C1CC1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,WOKSGIGQXUKSAM-UHFFFAOYSA-N
CHEMBL6033616,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1C1CC1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,WMYOILMBEYWYEX-UHFFFAOYSA-N
CHEMBL5919053,CC(NC(=O)c1nccnc1N)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,FUSXRCWIXIGNOQ-UHFFFAOYSA-N
CHEMBL5760298,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cc[nH]c(=O)c3)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,OCHFVACVJFZOPP-UHFFFAOYSA-N
CHEMBL5924108,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#CC=O)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,GBYMWHJLIMHKRO-UHFFFAOYSA-N
CHEMBL5776869,CC(NC(=O)c1cnn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,PLGZKSTVRAIVEG-UHFFFAOYSA-N
CHEMBL5970890,CC(NC(=O)c1cncc2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,VEEPCBVNOAKNIM-UHFFFAOYSA-N
CHEMBL5895414,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cc[nH]n3)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,NIPPIUIAOFIFTD-UHFFFAOYSA-N
CHEMBL5806739,C#Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccc(F)c(F)c3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,DSAKHKREAHRNIW-UHFFFAOYSA-N
CHEMBL5980508,C#Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,KCLKMXASANHDLA-UHFFFAOYSA-N
CHEMBL5877210,C#Cc1cccc2nc(C(C)NC(=O)c3nccnc3N)n(-c3ccccc3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,WBAZWOSRGBAXAJ-UHFFFAOYSA-N
CHEMBL5773204,C#Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(C)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,XWKKORRJXCVLKF-UHFFFAOYSA-N
CHEMBL6002732,C#Cc1cccc2nc(C(C)NC(=O)c3nccnc3N)n(-c3ccc(F)cc3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,OQDOHLHNAUGHHH-UHFFFAOYSA-N
CHEMBL5951010,C#Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccc(F)cc3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,ZHFPYFQFXLXKBY-UHFFFAOYSA-N
CHEMBL5869674,C[C@@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(/C=C/c3cnn(C)c3)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,WCJZCFDQFWNPEU-JXOMPUQVSA-N
CHEMBL5951760,C[C@@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(/C=C\c3cnn(C)c3)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,WCJZCFDQFWNPEU-SYGIOELKSA-N
CHEMBL5748222,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#CC3(O)CN4CCC3CC4)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,GBPGXWBBGSRQDS-UHFFFAOYSA-N
CHEMBL5999164,Cc1nc(C#Cc2cccc3nc(C(C)NC(=O)c4c(N)nn5cccnc45)n(-c4ccccc4)c(=O)c23)cs1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,XBNFKBZXOXEWEK-UHFFFAOYSA-N
CHEMBL5912867,CC#Cc1cccc2cc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,BSQUPGCZIOWFQT-UHFFFAOYSA-N
CHEMBL5858536,COc1cnc(C(=O)NC(C)c2cc3cccc(C#Cc4cnn(C)c4)c3c(=O)n2-c2ccccc2)c(C)n1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,MPRPIEXAFOVFQC-UHFFFAOYSA-N
CHEMBL6048456,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#CC3CCNCC3)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,VIQFKJJZGXAWJH-UHFFFAOYSA-N
CHEMBL5756410,CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cn[nH]c3)c2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,UAHMCTTWIINDTO-UHFFFAOYSA-N
CHEMBL5977085,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2ccccc2c(=O)n1-c1ccccc1,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,XZQPUWVWYADRGI-HNNXBMFYSA-N
CHEMBL6004836,Nc1nc2cc(-c3ccc4nccc(-c5ccncc5)c4c3)ccc2o1,100.0,nM,<,0.1,PASS,ChEMBL,IC50,CJVXGLDUUUATFF-UHFFFAOYSA-N
CHEMBL5921776,CC(=O)Nc1nc2ccc(-c3ccc4nccc(-c5ccncc5)c4c3)cc2s1,1000.0,nM,<,1.0,PASS,ChEMBL,IC50,ZHDGUGCYVVWUEV-UHFFFAOYSA-N
CHEMBL5860798,Nc1nc2ccc(-c3ccc4nccc(-c5ccncc5)c4c3)cc2s1,100.0,nM,<,0.1,PASS,ChEMBL,IC50,MRJLLHICEJOAFF-UHFFFAOYSA-N
CHEMBL5867668,Nc1nc2ccc(-c3ccc4nccc(-c5ccncc5)c4c3)cc2o1,100.0,nM,<,0.1,PASS,ChEMBL,IC50,MKHNVIAZIAKOMN-UHFFFAOYSA-N
CHEMBL5936106,Nc1ccc2cc(-c3ccc4nccc(-c5ccncc5)c4c3)ccc2n1,1000.0,nM,<,1.0,PASS,ChEMBL,IC50,WYYZFJIOYJWALL-UHFFFAOYSA-N
CHEMBL5784841,Nc1nc2cc(-c3ccc4ncc(-c5ccncc5)n4c3)ccc2o1,100.0,nM,<,0.1,PASS,ChEMBL,IC50,USYFZSUNINZJPI-UHFFFAOYSA-N
CHEMBL6002591,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4ccc5oc(N)nc5c4)ccc3ncc21,100.0,nM,<,0.1,PASS,ChEMBL,IC50,HNFHHKPKXPNFKY-UHFFFAOYSA-N
CHEMBL5799784,Nc1ncnc2ccc(-c3ccc4nccc(-c5ccncc5)c4c3)cc12,10000.0,nM,<,10.0,PASS,ChEMBL,IC50,OWCHLLCJIKNZHB-UHFFFAOYSA-N
CHEMBL6044576,Nc1ncc2cc(-c3ccc4nccc(-c5ccncc5)c4c3)ccc2n1,1000.0,nM,<,1.0,PASS,ChEMBL,IC50,DDTZPVNPYPIQAT-UHFFFAOYSA-N
CHEMBL5740590,Nc1nc2cc(-c3ccc4ncc(-c5ccncc5)n4n3)ccc2o1,100.0,nM,<,0.1,PASS,ChEMBL,IC50,YAGYRQAUIYUHLI-UHFFFAOYSA-N
